cluster_id,mesh_size,cell_size,diffusion,diffusion_coeff,diffusion_iters,C_thr,atom_volume,grid_volume,atom_surface,grid_surface,volume_diff,surface_diff,volume_diff_pct,surface_diff_pct,runtime_s,peak_mem_tracemalloc_mb,peak_mem_rss_mb,atom_runtime_s,atom_mem_tracemalloc_mb,atom_mem_rss_mb
1,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.7,46.5776143480526,25.943056892355717,99.04907485572184,71.53813558033188,20.634557455696882,27.51093927538996,44.30144769009538,27.7750592980937,0.053642544080503285,2.9187326431274414,253.69140625,0.3286805229727179,9.129507064819336,235.1015625
0,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.8,436.50555163374787,362.68770783680856,337.39821518583136,298.7612597490189,73.81784379693931,38.63695543681246,16.91108933681479,11.451440374553282,0.0544637810671702,2.8778724670410156,254.015625,0.3286805229727179,9.129507064819336,235.1015625
0,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.9,436.50555163374787,362.68770783680856,337.39821518583136,298.7612597490189,73.81784379693931,38.63695543681246,16.91108933681479,11.451440374553282,0.06108519295230508,2.878359794616699,254.2890625,0.3286805229727179,9.129507064819336,235.1015625
0,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.1,436.50555163374787,579.3365558157753,337.39821518583136,411.4114356749035,142.83100418202747,74.01322048907213,32.72146336912354,21.93645880678631,0.054228988010436296,2.956573486328125,257.74609375,0.3286805229727179,9.129507064819336,235.1015625
1,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.1,46.5776143480526,76.47874288973428,99.04907485572184,124.64582115254292,29.90112854168168,25.59674629682108,64.19635045763532,25.842489022846653,0.054228988010436296,2.956573486328125,257.74609375,0.3286805229727179,9.129507064819336,235.1015625
0,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.2,436.50555163374787,535.2686049297737,337.39821518583136,388.5613409594639,98.76305329602582,51.163125773632544,22.625841281142158,15.164017908468496,0.06106606393586844,2.937103271484375,258.0390625,0.3286805229727179,9.129507064819336,235.1015625
1,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.2,46.5776143480526,67.34037559310867,99.04907485572184,117.1468351200271,20.762761245056076,18.097760264305265,44.57669534104029,18.271508634146315,0.06106606393586844,2.937103271484375,258.0390625,0.3286805229727179,9.129507064819336,235.1015625
0,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.3,436.50555163374787,516.268504413025,337.39821518583136,387.0806945216111,79.7629527792771,49.68247933577976,18.273067199429942,14.725175504682431,0.054835663991980255,2.9286746978759766,258.0390625,0.3286805229727179,9.129507064819336,235.1015625
1,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.3,46.5776143480526,64.51767409727702,99.04907485572184,112.19702867674093,17.940059749224424,13.147953821019087,38.51648479711047,13.274181349165382,0.054835663991980255,2.9286746978759766,258.0390625,0.3286805229727179,9.129507064819336,235.1015625
0,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.4,436.50555163374787,467.1791616806715,337.39821518583136,362.78405174545117,30.673610046923613,25.385836559619804,7.027083603431568,7.523998473328573,0.0566833479097113,2.855776786804199,258.0390625,0.3286805229727179,9.129507064819336,235.1015625
1,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.4,46.5776143480526,58.07953038995807,99.04907485572184,106.8630505641224,11.501916041905474,7.813975708400562,24.694085781115938,7.888994137282612,0.0566833479097113,2.855776786804199,258.0390625,0.3286805229727179,9.129507064819336,235.1015625
0,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.5,436.50555163374787,438.84198671295707,337.39821518583136,342.4051333476484,2.3364350792091955,5.006918161817055,0.5352589607312928,1.483978852424977,0.06382136500906199,2.8353099822998047,258.0390625,0.3286805229727179,9.129507064819336,235.1015625
1,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.5,46.5776143480526,52.56551739545734,99.04907485572184,100.45600635386587,5.9879030474047426,1.4069314981440328,12.855752986101779,1.4204388079277022,0.06382136500906199,2.8353099822998047,258.0390625,0.3286805229727179,9.129507064819336,235.1015625
0,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.6,436.50555163374787,426.4910267590746,337.39821518583136,342.86923752422524,10.01452487467327,5.47102233839388,2.2942491423513456,1.6215326851627128,0.05810801195912063,2.8286590576171875,258.0390625,0.3286805229727179,9.129507064819336,235.1015625
1,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.6,46.5776143480526,-46.27041967316607,99.04907485572184,97.06296169913315,92.84803402121867,1.9861131565886865,199.34046713386604,2.005180926204232,0.05810801195912063,2.8286590576171875,258.0390625,0.3286805229727179,9.129507064819336,235.1015625
0,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.7,436.50555163374787,394.4313576921223,337.39821518583136,327.24824250328606,42.074193941625595,10.149972682545297,9.638868001598329,3.0083065723850733,0.052943374030292034,2.811007499694824,258.0390625,0.3286805229727179,9.129507064819336,235.1015625
1,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.7,46.5776143480526,-40.97209731057328,99.04907485572184,91.393323434346,87.54971165862588,7.6557514213758395,187.96521222492862,7.72925081080006,0.052943374030292034,2.811007499694824,258.0390625,0.3286805229727179,9.129507064819336,235.1015625
0,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.8,436.50555163374787,364.5028322358271,337.39821518583136,300.77068455344875,72.00271939792077,36.627530632382616,16.49525856622667,10.855875634140208,0.055930976988747716,2.7934303283691406,258.10546875,0.3286805229727179,9.129507064819336,235.1015625
1,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.8,46.5776143480526,22.21288380995122,99.04907485572184,62.910082032767264,24.36473053810138,36.13899282295458,52.309958075643834,36.485946865829725,0.055930976988747716,2.7934303283691406,258.10546875,0.3286805229727179,9.129507064819336,235.1015625
0,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.9,436.50555163374787,355.9329924414582,337.39821518583136,295.94462039626393,80.57255919228965,41.45359478956743,18.458541681938208,12.286251949120633,0.051791621022857726,2.7906856536865234,258.10546875,0.3286805229727179,9.129507064819336,235.1015625
1,"(13, 13, 13)","(1.2, 1.2, 1.2)",no_diff,0.0,0,0.9,46.5776143480526,22.21288380995122,99.04907485572184,62.910082032767264,24.36473053810138,36.13899282295458,52.309958075643834,36.485946865829725,0.051791621022857726,2.7906856536865234,258.10546875,0.3286805229727179,9.129507064819336,235.1015625
